392,5
412,4
433,12
435,53
446,28
449,11
453,31
469,56
498,3
515,24
514,12
554,16
557,3
567,1
580,3
618,19
632,3
680,7
687,3
709,5
711,4
723,5
741,12
755,29
787,29
800,5
815,15
837,18
847,4
866,9
873,1
903,44
918,4
929,20
948,1
950,20
963,9
993,30
1007,4
1020,19
1027,55
1053,19
1060,29
1082,48
1118,3
1125,11
1145,48
1164,15
1195,5
1207,28
1218,11
1267,5
1281,4
1291,28
1282,19
1346,11
1384,1
1435,11
1452,5
1467,24
1495,12
1493,48
1502,20
1529,3
1539,20
1578,12
1592,2
1607,7
1632,11
1663,52
1669,12
1695,21
1735,9
1740,5
1757,9
1786,12
108,14
151,7
176,44
185,50
200,2
189,4
222,2
255,29
276,20
303,5
338,9
350,18
355,50
383,9
400,4
415,4
413,20
433,3
434,11
452,19
470,1
513,30
517,41
516,20
536,11
555,48
559,12
586,16
603,30
628,3
656,19
662,16
679,53
687,11
710,19
741,15
750,3
767,29
779,28
812,20
819,30
835,28
852,19
872,2
907,1
911,11
971,24
984,12
976,9
1020,2
1021,19
1024,31
1055,29
1073,20
1072,14
1147,9
1158,2
1163,46
1190,9
1211,5
1216,28
1249,19
1279,3
1318,18
1379,29
1389,16
1405,48
1412,2
1420,12
1443,12
1454,11
1477,9
1522,2
1537,11
1544,28
1577,12
1604,5
1662,53
1671,14
1756,5
1774,1
1778,41
1799,3
1809,15
1828,12
122,18
140,4
173,11
188,11
222,9
230,5
301,2
295,5
349,12
366,15
398,12
409,3
422,12
428,5
444,46
456,4
481,7
476,20
524,15
530,5
549,5
555,7
571,20
595,21
613,9
610,24
624,5
665,20
710,3
717,12
744,41
808,3
834,5
879,4
896,4
902,28
906,59
935,11
953,28
965,35
983,24
1065,12
1102,20
1113,3
1142,11
1160,30
1198,2
1196,12
1229,11
1239,11
1262,5
1270,18
1285,2
1287,9
1320,14
1333,30
1347,11
1370,5
1388,12
1414,24
1436,11
1515,11
1528,11
1551,2
1553,1
1593,30
1607,19
1618,5
1671,11
1684,11
1716,5
1720,7
1749,5
108,20
132,9
139,2
174,5
199,4
222,7
227,14
239,19
266,7
282,31
294,35
303,11
363,18
387,3
392,12
419,5
462,55
459,11
494,19
498,11
511,9
537,11
552,41
561,5
577,9
600,4
643,20
684,5
730,35
745,5
779,4
801,5
825,15
834,24
847,12
868,18
904,21
920,24
938,28
934,19
978,11
989,35
1011,14
1019,28
1028,5
1039,5
1066,4
1076,9
1088,9
1116,56
1143,30
1180,4
1211,20
1213,12
1221,11
1246,28
1268,44
1275,29
1280,2
1287,19
1344,48
1357,4
1356,15
1373,53
1384,11
1453,2
1483,24
1511,4
1519,5
1529,20
1578,56
1619,29
1636,9
1639,20
1664,5
1696,63
1731,4
1740,28
1759,3
1773,2
1763,11
1789,11
1794,29
1796,11
126,4
130,24
148,20
157,4
158,21
200,9
201,9
232,18
228,12
246,41
250,3
364,4
378,18
420,19
431,16
466,11
474,12
526,30
555,49
580,4
585,28
608,20
638,15
643,11
652,9
674,9
696,59
707,11
711,18
724,7
732,18
761,5
766,12
785,53
810,12
821,4
825,46
855,24
901,20
930,5
955,53
990,48
1004,12
1014,7
1022,3
1081,7
1086,3
1097,3
1169,52
1191,59
1213,11
1241,28
1267,35
1288,9
1297,11
1304,1
1319,11
1349,20
1355,48
1368,11
1387,12
1426,14
1453,30
1479,2
1485,5
1503,2
1531,3
1539,12
1541,30
1552,20
1563,5
1590,11
1597,60
1641,11
1653,11
1676,11
1681,11
1707,2
1700,24
1753,21
1776,5
1811,4
1819,3
126,5
119,11
135,11
168,1
186,9
190,1
197,5
219,28
234,48
243,20
280,1
312,44
313,7
322,28
345,19
349,1
361,12
400,3
430,5
443,3
461,4
470,2
499,16
515,7
518,28
546,15
556,29
563,18
574,21
592,19
594,35
620,12
647,3
663,41
700,9
705,48
716,2
781,7
792,7
818,4
819,15
838,24
862,1
881,49
924,9
946,21
953,9
974,19
998,20
1045,53
1098,63
1103,5
1158,4
1161,5
1177,28
1186,5
1207,15
1218,1
1225,3
1244,24
1301,53
1329,5
1348,12
1377,5
1389,2
1401,11
1419,3
1439,4
1460,30
1485,29
1494,5
1503,29
1521,18
1538,5
1552,24
1561,20
1569,20
1607,2
1620,2
1634,1
1635,44
1654,9
1672,35
1679,35
1706,9
1728,11
1732,11
1745,11
1769,5
1774,20
1791,53
1796,20
1820,2
122,7
131,1
143,11
152,3
180,35
183,12
194,1
252,2
263,19
247,4
285,29
287,4
297,16
330,56
333,11
358,5
363,7
399,20
468,4
497,11
531,20
580,30
581,5
599,46
631,2
639,7
644,11
662,18
667,1
687,5
699,12
717,4
745,2
764,12
768,2
777,21
785,18
826,9
827,3
857,15
872,7
877,12
890,18
908,3
907,20
942,18
1004,11
1032,21
1040,49
1056,35
1086,18
1097,5
1098,48
1130,12
1142,31
1154,35
1206,3
1243,20
1258,28
1264,19
1274,3
1294,9
1309,19
1376,48
1398,53
1433,9
1473,3
1471,28
1489,19
1505,7
1530,3
1565,20
1577,11
1599,2
1609,11
1637,47
1658,20
1697,60
1692,3
1713,11
1721,4
1748,4
1761,21
1775,12
1783,7
1815,11
1818,20
1826,14
117,3
145,9
173,5
195,49
233,29
256,5
290,21
302,62
314,30
323,11
347,30
354,4
382,18
405,11
453,11
473,12
497,4
513,19
512,2
548,1
580,11
581,19
629,29
657,19
658,5
672,46
675,5
699,11
743,12
753,3
796,12
856,2
875,30
889,29
903,11
925,12
936,12
954,48
962,3
987,35
1018,44
1049,4
1075,19
1079,3
1095,11
1098,12
1126,55
1139,15
1165,20
1178,5
1188,7
1229,3
1273,24
1272,9
1289,2
1302,44
1320,49
1332,2
1352,11
1365,28
1367,11
1398,35
1402,2
1416,66
1454,15
1485,2
1496,9
1518,63
1526,4
1560,3
1602,9
1617,15
1625,5
1645,9
1657,30
1684,5
1699,11
1712,14
1704,1
1726,18
1717,20
1744,3
1748,11
1765,11
1772,12
1805,3
1812,35
126,9
156,5
192,2
203,4
212,11
225,4
270,5
272,18
275,16
297,11
352,18
388,3
407,56
405,19
432,12
458,29
508,46
520,30
526,12
553,35
584,3
581,11
601,11
609,11
636,30
637,1
690,11
718,1
722,7
760,55
757,2
773,4
786,20
824,18
837,7
848,7
859,9
855,2
878,12
895,5
949,53
960,4
961,4
974,20
1056,19
1064,15
1085,19
1084,28
1096,29
1116,48
1170,12
1187,15
1189,11
1206,59
1234,1
1269,29
1290,21
1282,5
1299,20
1334,3
1355,4
1391,9
1415,3
1420,11
1435,20
1452,11
1468,16
1493,9
1514,11
1566,3
1583,4
1603,24
1615,28
1618,52
1637,44
1650,21
1656,18
1672,9
1709,7
1737,5
1746,18
1811,28
117,5
140,16
179,4
206,14
183,60
241,11
254,53
258,28
286,11
293,21
298,11
317,14
344,11
362,1
377,53
403,12
450,12
460,48
471,18
463,12
487,12
499,2
513,5
512,5
533,18
552,2
541,48
570,21
571,3
619,21
628,5
656,30
667,2
697,15
747,24
771,12
785,11
797,14
810,2
811,11
842,48
852,5
855,56
862,21
881,18
911,52
924,4
930,11
967,53
995,14
999,20
1006,18
1034,7
1033,12
1073,19
1081,11
1122,12
1158,52
1161,16
1168,4
1176,46
1210,5
1214,12
1239,9
1268,11
1286,28
1306,30
1321,31
1331,3
1349,18
1357,5
1381,4
1402,18
1438,3
1471,48
1483,11
1489,52
1510,3
1508,5
1524,9
1526,19
1534,5
1549,11
1555,3
1586,4
1608,56
1630,59
1635,3
1644,28
1722,3
1711,19
1755,12
1753,1
1792,16
1809,3
1821,19
114,20
131,11
137,9
159,4
193,41
211,48
219,14
221,29
248,11
244,19
281,11
296,5
318,11
354,24
365,28
366,35
423,2
440,28
462,7
512,4
533,47
595,20
636,5
663,30
670,24
683,2
687,20
711,11
725,18
733,12
758,5
775,5
789,3
803,3
842,11
893,28
916,20
959,2
958,18
966,19
1003,9
1017,2
1030,2
1024,5
1070,7
1098,56
1177,4
1212,20
1264,56
1281,29
1290,3
1282,4
1298,5
1334,55
1327,11
1352,5
1359,5
1388,11
1401,5
1441,2
1444,19
1470,29
1491,24
1497,11
1498,24
1518,12
1525,5
1536,1
1549,30
1578,7
1586,3
1620,7
1613,28
1643,4
1662,20
1702,3
1701,7
1723,4
1731,12
1736,11
1757,12
1770,18
1797,4
1811,19
1824,2
121,58
161,12
163,31
203,2
216,20
237,20
234,18
257,5
280,4
279,20
293,48
317,12
319,63
359,50
361,11
397,48
410,20
426,28
441,7
444,65
470,12
495,59
496,4
506,24
522,18
545,2
557,29
592,1
613,67
617,20
638,11
667,19
692,7
716,35
727,19
744,20
770,12
774,19
817,18
828,4
862,58
877,21
942,11
948,9
961,20
978,4
989,3
1000,29
1011,1
1023,5
1034,15
1068,4
1112,41
1117,9
1132,12
1149,4
1150,4
1191,1
1204,2
1219,12
1228,4
1267,31
1288,11
1287,24
1306,5
1305,4
1327,19
1360,20
1367,5
1385,19
1394,15
1406,9
1413,7
1446,12
1474,20
1476,56
1501,21
1504,3
1524,20
1539,44
1576,19
1582,19
1600,4
1630,31
1635,11
1672,5
1680,48
1709,29
1727,5
1744,5
1767,11
1768,28
1788,35
1804,2
1813,29
138,4
147,11
186,3
191,24
210,12
223,12
242,12
234,12
257,29
289,61
292,18
312,11
330,12
333,4
349,3
367,5
396,1
424,24
429,28
438,31
465,4
494,9
517,4
542,50
547,9
608,19
616,41
633,11
674,19
682,30
696,4
751,20
775,18
783,4
817,19
829,41
841,4
856,4
889,41
899,3
935,24
947,41
962,20
977,4
1008,44
1017,11
1029,4
1046,24
1060,20
1087,11
1104,2
1111,48
1132,5
1133,24
1165,15
1175,14
1184,3
1273,4
1282,2
1315,41
1324,7
1331,9
1364,30
1370,28
1389,29
1408,7
1434,20
1446,15
1465,47
1476,48
1488,12
1513,35
1526,20
1590,3
1597,30
1628,2
1647,14
1660,11
1661,7
1690,24
1703,18
1701,9
1686,19
1743,29
1740,45
1762,5
1782,48
1796,28
1818,4
144,12
168,2
193,20
197,1
240,3
283,12
286,7
316,11
319,2
326,5
343,19
348,20
359,20
371,29
380,12
394,4
419,15
423,12
439,2
437,31
448,5
462,2
469,52
488,11
501,47
512,20
520,20
526,2
574,3
617,12
638,17
665,52
696,41
741,11
747,1
766,14
797,12
810,49
809,30
824,19
858,28
855,12
870,11
905,20
933,18
940,46
950,11
968,9
975,2
980,19
998,5
1013,4
1023,3
1042,60
1061,11
1073,53
1092,20
1120,18
1136,29
1148,53
1166,5
1180,11
1210,18
1222,20
1266,5
1292,11
1317,20
1333,31
1380,18
1400,11
1423,9
1431,11
1477,11
1486,28
1490,24
1512,29
1531,4
1535,3
1541,5
1560,41
1623,5
1635,12
1648,5
1658,30
1684,20
1692,28
1715,24
1717,35
1735,16
1740,29
1775,9
1813,5
1830,5
162,12
221,18
258,12
265,7
274,12
282,3
300,3
316,5
319,12
348,3
367,30
373,5
402,30
410,19
419,50
429,14
440,4
467,11
492,3
486,53
493,17
504,24
540,9
555,2
569,50
579,17
593,9
611,5
619,5
670,5
690,4
692,11
699,56
711,5
722,19
730,4
770,5
799,29
819,12
831,20
845,7
854,11
862,31
933,12
940,20
946,15
993,9
1016,18
1067,1
1064,24
1101,3
1124,14
1151,4
1167,48
1172,11
1183,4
1201,12
1208,11
1246,1
1279,11
1287,3
1303,28
1300,15
1341,11
1358,19
1365,4
1367,1
1417,29
1467,18
1478,20
1488,11
1501,1
1513,11
1552,19
1560,9
1576,2
1570,15
1597,46
1632,12
1699,29
1700,31
1717,19
1747,3
1749,53
1759,14
1777,9
1776,4
1801,2
1816,16
1818,30
1830,4
158,5
186,49
194,11
197,53
216,11
224,4
233,12
254,20
250,28
272,20
290,53
294,7
307,5
338,4
370,18
373,12
390,5
386,5
399,19
410,45
452,5
464,5
469,11
487,11
506,31
538,2
539,11
607,5
629,5
631,35
653,15
688,12
704,24
708,5
721,24
736,4
742,30
750,2
764,5
784,2
812,2
880,4
888,24
901,4
951,12
953,21
968,7
972,12
986,20
996,41
998,19
1025,3
1043,21
1087,20
1099,11
1098,11
1135,11
1139,20
1155,12
1223,20
1247,11
1280,11
1282,3
1340,5
1347,47
1362,2
1382,35
1426,4
1425,11
1442,3
1460,11
1513,3
1515,29
1527,20
1567,12
1577,5
1626,9
1662,9
1687,4
1708,4
1739,12
1743,12
1757,2
1775,30
1787,12
1823,4
181,53
198,2
212,52
230,1
248,5
266,48
289,12
313,18
349,5
389,20
394,15
425,2
441,64
473,5
517,11
545,12
537,46
561,3
574,5
594,31
607,9
633,4
652,2
684,11
687,12
709,11
770,2
811,12
822,3
839,19
842,31
863,4
871,9
874,3
883,4
901,21
925,4
936,11
962,2
970,9
985,3
990,2
1021,9
1033,46
1047,3
1052,1
1057,9
1079,12
1110,28
1136,4
1143,28
1180,20
1197,30
1211,19
1221,3
1241,12
1250,11
1278,48
1323,30
1372,52
1383,20
1417,19
1428,4
1448,17
1456,2
1470,4
1504,19
1537,24
1547,28
1565,2
1575,21
1655,4
1733,4
1746,7
1772,28
1817,30
1819,24
